00W37,0.000000,-137.000000,  
00W38,0.000000,-138.000000,  
00W39,0.000000,-139.000000,  
00W40,0.000000,-140.000000,  
00W41,0.000000,-141.000000,  
00W42,0.000000,-142.000000,  
00W43,0.000000,-143.000000,  
00W44,0.000000,-144.000000,  
00W45,0.000000,-145.000000,  
00W46,0.000000,-146.000000,  
00W47,0.000000,-147.000000,  
00W48,0.000000,-148.000000,  
00W49,0.000000,-149.000000,  
00W50,0.000000,-150.000000,  
00W51,0.000000,-151.000000,  
00W52,0.000000,-152.000000,  
00W53,0.000000,-153.000000,  
00W54,0.000000,-154.000000,  
00W55,0.000000,-155.000000,  
00W56,0.000000,-156.000000,  
00W57,0.000000,-157.000000,  
00W58,0.000000,-158.000000,  
00W59,0.000000,-159.000000,  
00W60,0.000000,-160.000000,  
00W61,0.000000,-161.000000,  
00W62,0.000000,-162.000000,  
00W63,0.000000,-163.000000,  
00W64,0.000000,-164.000000,  
00W65,0.000000,-165.000000,  
00W66,0.000000,-166.000000,  
00W67,0.000000,-167.000000,  
00W68,0.000000,-168.000000,  
00W69,0.000000,-169.000000,  
00W70,0.000000,-170.000000,  
00W71,0.000000,-171.000000,  
00W72,0.000000,-172.000000,  
00W73,0.000000,-173.000000,  
00W74,0.000000,-174.000000,  
00W75,0.000000,-175.000000,  
00W76,0.000000,-176.000000,  
00W77,0.000000,-177.000000,  
00W78,0.000000,-178.000000,  
00W79,0.000000,-179.000000,  
00W80,0.000000,-180.000000,  
00ZYT,41.226275,140.810750,RJ
0100E,1.000000,0.000000,  
0100N,1.000000,0.000000,  
0100S,-1.000000,0.000000,  
0100W,-1.000000,0.000000,  
0101E,1.000000,1.000000,  
0101N,1.000000,-1.000000,  
0101S,-1.000000,1.000000,  
0101W,-1.000000,-1.000000,  
0102E,1.000000,2.000000,  
0102N,1.000000,-2.000000,  
0102S,-1.000000,2.000000,  
0102W,-1.000000,-2.000000,  
0103E,1.000000,3.000000,  
0103N,1.000000,-3.000000,  
0103S,-1.000000,3.000000,  
0103W,-1.000000,-3.000000,  
0104E,1.000000,4.000000,  
0104N,1.000000,-4.000000,  
0104S,-1.000000,4.000000,  
0104W,-1.000000,-4.000000,  
0105E,1.000000,5.000000,  
0105N,1.000000,-5.000000,  
0105S,-1.000000,5.000000,  
0105W,-1.000000,-5.000000,  
0106E,1.000000,6.000000,  
0106N,1.000000,-6.000000,  
0106S,-1.000000,6.000000,  
0106W,-1.000000,-6.000000,  
0107E,1.000000,7.000000,  
0107N,1.000000,-7.000000,  
0107S,-1.000000,7.000000,  
0107W,-1.000000,-7.000000,  
0108E,1.000000,8.000000,  
0108N,1.000000,-8.000000,  
0108S,-1.000000,8.000000,  
0108W,-1.000000,-8.000000,  
0109E,1.000000,9.000000,  
0109N,1.000000,-9.000000,  
0109S,-1.000000,9.000000,  
0109W,-1.000000,-9.000000,  
0110E,1.000000,10.000000,  
0110N,1.000000,-10.000000,  
0110S,-1.000000,10.000000,  
